"precinct","office","party_detailed","party_simplified","mode","votes","county_name","county_fips","jurisdiction_name","jurisdiction_fips","candidate","district","magnitude","dataverse","year","stage","state","special","writein","state_po","state_fips","state_cen","state_ic","date","readme_check"
"PRECINCT #5","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",255,"DANIELS","30019","DANIELS","30019","KEN W HOVERSLAND","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #5.78","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",289,"POWELL","30077","POWELL","30077","KATHRYN MCENERY","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #6","COUNTY ATTORNEY","NONPARTISAN","NONPARTISAN","TOTAL",43,"BIG HORN","30003","BIG HORN","30003","GERALD ""JAY"" HARRIS","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #6","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",254,"TETON","30099","TETON","30099","JOE COBLE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #6","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",201,"DANIELS","30019","DANIELS","30019","KEN W HOVERSLAND","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #6.78","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",297,"POWELL","30077","POWELL","30077","KATHRYN MCENERY","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #7","COUNTY ATTORNEY","NONPARTISAN","NONPARTISAN","TOTAL",697,"BIG HORN","30003","BIG HORN","30003","GERALD ""JAY"" HARRIS","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #7","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",835,"TETON","30099","TETON","30099","JOE COBLE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #7.78","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",299,"POWELL","30077","POWELL","30077","KATHRYN MCENERY","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #8","COUNTY ATTORNEY","NONPARTISAN","NONPARTISAN","TOTAL",94,"BIG HORN","30003","BIG HORN","30003","GERALD ""JAY"" HARRIS","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #8.80","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",169,"POWELL","30077","POWELL","30077","KATHRYN MCENERY","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #9","COUNTY ATTORNEY","NONPARTISAN","NONPARTISAN","TOTAL",146,"BIG HORN","30003","BIG HORN","30003","GERALD ""JAY"" HARRIS","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT #9","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",295,"GRANITE","30039","GRANITE","30039","BLAINE C BRADSHAW","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 01","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",330,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 01","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",426,"DAWSON","30021","DAWSON","30021","BRETT IRIGOIN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 01","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",178,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 02","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",605,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 02","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",398,"DAWSON","30021","DAWSON","30021","BRETT IRIGOIN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 02","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",284,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 03","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",613,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 03","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",478,"DAWSON","30021","DAWSON","30021","BRETT IRIGOIN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 03","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",360,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 04","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",136,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 04","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",306,"DAWSON","30021","DAWSON","30021","BRETT IRIGOIN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 04","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",214,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 05","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",105,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 05","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",243,"DAWSON","30021","DAWSON","30021","BRETT IRIGOIN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 05","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",259,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 06","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",414,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 06","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",749,"DAWSON","30021","DAWSON","30021","BRETT IRIGOIN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 07","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",247,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 07","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",914,"DAWSON","30021","DAWSON","30021","BRETT IRIGOIN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 07","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",158,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 08","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",57,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 08","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",442,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 09","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",375,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 09","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",210,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 1","COUNTY ATTORNEY","NONPARTISAN","NONPARTISAN","TOTAL",594,"BROADWATER","30007","BROADWATER","30007","CORY SWANSON","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 1","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",236,"MUSSELSHELL","30065","MUSSELSHELL","30065","ROBERT SPOJA","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 1","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",1072,"FALLON","30025","FALLON","30025","DARCY L WASSMANN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 1","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",96,"JUDITH BASIN","30045","JUDITH BASIN","30045","HEATHER PERRY","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 1","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",171,"MUSSELSHELL","30065","MUSSELSHELL","30065","KEVIN PETERSON","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 1","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",63,"WHEATLAND","30107","WHEATLAND","30107","LYNN M GRANT","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 1","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",385,"SWEET GRASS","30097","SWEET GRASS","30097","PATRICK N DRINGMAN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 1","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",414,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 10","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",126,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 11","COUNTY ATTORNEY","NONPARTISAN","NONPARTISAN","TOTAL",532,"BROADWATER","30007","BROADWATER","30007","CORY SWANSON","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 11","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",84,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 11","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",866,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 12","COUNTY ATTORNEY","NONPARTISAN","NONPARTISAN","TOTAL",518,"BROADWATER","30007","BROADWATER","30007","CORY SWANSON","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 12","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",431,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 12","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",435,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 13","COUNTY ATTORNEY","NONPARTISAN","NONPARTISAN","TOTAL",576,"BROADWATER","30007","BROADWATER","30007","CORY SWANSON","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 13","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",1131,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 14","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",293,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 14","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",485,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 15","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",293,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 15","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",805,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 16","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",691,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 17","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",96,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 17","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",201,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 17","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",104,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 17","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",184,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 18","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",1095,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 19","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",96,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 19","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",87,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 19","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",913,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 2","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",137,"JUDITH BASIN","30045","JUDITH BASIN","30045","HEATHER PERRY","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 2","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",333,"WHEATLAND","30107","WHEATLAND","30107","LYNN M GRANT","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 2","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",358,"SWEET GRASS","30097","SWEET GRASS","30097","PATRICK N DRINGMAN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 2","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",595,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 20","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",78,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 20","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",166,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 20","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",1041,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 21","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",134,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 21","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",115,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 21","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",750,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 22","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",406,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 23","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",105,"BEAVERHEAD","30001","BEAVERHEAD","30001","JED C FITCH","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 23","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",584,"RICHLAND","30083","RICHLAND","30083","JANET CHRISTOFFERSEN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 23","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",620,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 24","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",602,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 25","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",882,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 26","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",56,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 26","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",520,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 29","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",1251,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 3","COUNTY ATTORNEY","INDEPENDENT","OTHER","TOTAL",187,"MUSSELSHELL","30065","MUSSELSHELL","30065","ROBERT SPOJA","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 3","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",401,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 3","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",396,"JUDITH BASIN","30045","JUDITH BASIN","30045","HEATHER PERRY","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 3","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",165,"MUSSELSHELL","30065","MUSSELSHELL","30065","KEVIN PETERSON","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 3","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",87,"WHEATLAND","30107","WHEATLAND","30107","LYNN M GRANT","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 3","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",368,"SWEET GRASS","30097","SWEET GRASS","30097","PATRICK N DRINGMAN","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 3","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",618,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 30","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",296,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 31","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",1751,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 32","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",657,"ROSEBUD","30087","ROSEBUD","30087","C KRISTINE ""BYRON"" WHITE","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 32","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",594,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
"PRECINCT 33","COUNTY ATTORNEY","REPUBLICAN","REPUBLICAN","TOTAL",295,"FLATHEAD","30029","FLATHEAD","30029","TRAVIS AHNER","",1.0,"LOCAL",2018,"GEN","MONTANA","FALSE","FALSE","MT","30","81","64","2018-11-06","FALSE"
